roi_i,roi_j,consistency,roi_i_name,roi_i_network,roi_j_name,roi_j_network
149.0,167.0,0.0,RH_SomMot_9,Somatomotor,RH_DorsAttn_7,DorsalAttn
149.0,166.0,0.0,RH_SomMot_9,Somatomotor,RH_DorsAttn_6,DorsalAttn
149.0,165.0,0.0,RH_SomMot_9,Somatomotor,RH_DorsAttn_5,DorsalAttn
149.0,164.0,0.0,RH_SomMot_9,Somatomotor,RH_DorsAttn_4,DorsalAttn
149.0,163.0,0.0,RH_SomMot_9,Somatomotor,RH_DorsAttn_3,DorsalAttn
149.0,162.0,0.0,RH_SomMot_9,Somatomotor,RH_DorsAttn_2,DorsalAttn
149.0,161.0,0.0,RH_SomMot_9,Somatomotor,RH_DorsAttn_1,DorsalAttn
149.0,192.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_12,Salience
149.0,191.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_11,Salience
149.0,190.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_10,Salience
149.0,189.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_9,Salience
149.0,188.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_8,Salience
149.0,187.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_7,Salience
149.0,186.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_6,Salience
149.0,185.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_5,Salience
149.0,184.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_4,Salience
149.0,183.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_3,Salience
149.0,182.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_2,Salience
149.0,181.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_1,Salience
149.0,180.0,0.0,RH_SomMot_9,Somatomotor,RH_DorsAttn_20,DorsalAttn
149.0,179.0,0.0,RH_SomMot_9,Somatomotor,RH_DorsAttn_19,DorsalAttn
149.0,178.0,0.0,RH_SomMot_9,Somatomotor,RH_DorsAttn_18,DorsalAttn
149.0,177.0,0.0,RH_SomMot_9,Somatomotor,RH_DorsAttn_17,DorsalAttn
150.0,159.0,0.0,RH_SomMot_10,Somatomotor,RH_SomMot_19,Somatomotor
150.0,158.0,0.0,RH_SomMot_10,Somatomotor,RH_SomMot_18,Somatomotor
150.0,157.0,0.0,RH_SomMot_10,Somatomotor,RH_SomMot_17,Somatomotor
150.0,156.0,0.0,RH_SomMot_10,Somatomotor,RH_SomMot_16,Somatomotor
150.0,155.0,0.0,RH_SomMot_10,Somatomotor,RH_SomMot_15,Somatomotor
150.0,154.0,0.0,RH_SomMot_10,Somatomotor,RH_SomMot_14,Somatomotor
150.0,153.0,0.0,RH_SomMot_10,Somatomotor,RH_SomMot_13,Somatomotor
150.0,152.0,0.0,RH_SomMot_10,Somatomotor,RH_SomMot_12,Somatomotor
150.0,151.0,0.0,RH_SomMot_10,Somatomotor,RH_SomMot_11,Somatomotor
149.0,199.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_19,Salience
149.0,198.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_18,Salience
149.0,197.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_17,Salience
149.0,196.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_16,Salience
149.0,195.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_15,Salience
149.0,194.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_14,Salience
149.0,193.0,0.0,RH_SomMot_9,Somatomotor,RH_SalVentAttn_13,Salience
150.0,175.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_15,DorsalAttn
150.0,174.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_14,DorsalAttn
150.0,173.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_13,DorsalAttn
150.0,172.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_12,DorsalAttn
150.0,171.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_11,DorsalAttn
150.0,170.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_10,DorsalAttn
150.0,169.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_9,DorsalAttn
150.0,168.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_8,DorsalAttn
150.0,167.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_7,DorsalAttn
150.0,166.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_6,DorsalAttn
150.0,165.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_5,DorsalAttn
150.0,164.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_4,DorsalAttn
150.0,163.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_3,DorsalAttn
150.0,162.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_2,DorsalAttn
150.0,161.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_1,DorsalAttn
150.0,160.0,0.0,RH_SomMot_10,Somatomotor,RH_SomMot_20,Somatomotor
150.0,191.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_11,Salience
150.0,190.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_10,Salience
150.0,189.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_9,Salience
150.0,188.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_8,Salience
150.0,187.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_7,Salience
150.0,186.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_6,Salience
150.0,185.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_5,Salience
150.0,184.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_4,Salience
150.0,183.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_3,Salience
150.0,182.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_2,Salience
150.0,181.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_1,Salience
150.0,180.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_20,DorsalAttn
150.0,179.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_19,DorsalAttn
150.0,178.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_18,DorsalAttn
150.0,177.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_17,DorsalAttn
150.0,176.0,0.0,RH_SomMot_10,Somatomotor,RH_DorsAttn_16,DorsalAttn
151.0,159.0,0.0,RH_SomMot_11,Somatomotor,RH_SomMot_19,Somatomotor
151.0,158.0,0.0,RH_SomMot_11,Somatomotor,RH_SomMot_18,Somatomotor
151.0,157.0,0.0,RH_SomMot_11,Somatomotor,RH_SomMot_17,Somatomotor
151.0,156.0,0.0,RH_SomMot_11,Somatomotor,RH_SomMot_16,Somatomotor
151.0,155.0,0.0,RH_SomMot_11,Somatomotor,RH_SomMot_15,Somatomotor
151.0,154.0,0.0,RH_SomMot_11,Somatomotor,RH_SomMot_14,Somatomotor
151.0,153.0,0.0,RH_SomMot_11,Somatomotor,RH_SomMot_13,Somatomotor
151.0,152.0,0.0,RH_SomMot_11,Somatomotor,RH_SomMot_12,Somatomotor
150.0,199.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_19,Salience
150.0,198.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_18,Salience
150.0,197.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_17,Salience
150.0,196.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_16,Salience
150.0,195.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_15,Salience
150.0,194.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_14,Salience
150.0,193.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_13,Salience
150.0,192.0,0.0,RH_SomMot_10,Somatomotor,RH_SalVentAttn_12,Salience
151.0,175.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_15,DorsalAttn
151.0,174.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_14,DorsalAttn
151.0,173.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_13,DorsalAttn
151.0,172.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_12,DorsalAttn
151.0,171.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_11,DorsalAttn
151.0,170.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_10,DorsalAttn
151.0,169.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_9,DorsalAttn
151.0,168.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_8,DorsalAttn
151.0,167.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_7,DorsalAttn
151.0,166.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_6,DorsalAttn
151.0,165.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_5,DorsalAttn
151.0,164.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_4,DorsalAttn
151.0,163.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_3,DorsalAttn
151.0,162.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_2,DorsalAttn
151.0,161.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_1,DorsalAttn
151.0,160.0,0.0,RH_SomMot_11,Somatomotor,RH_SomMot_20,Somatomotor
151.0,191.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_11,Salience
151.0,190.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_10,Salience
151.0,189.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_9,Salience
151.0,188.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_8,Salience
151.0,187.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_7,Salience
151.0,186.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_6,Salience
151.0,185.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_5,Salience
151.0,184.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_4,Salience
151.0,183.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_3,Salience
151.0,182.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_2,Salience
151.0,181.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_1,Salience
151.0,180.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_20,DorsalAttn
151.0,179.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_19,DorsalAttn
151.0,178.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_18,DorsalAttn
151.0,177.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_17,DorsalAttn
151.0,176.0,0.0,RH_SomMot_11,Somatomotor,RH_DorsAttn_16,DorsalAttn
152.0,160.0,0.0,RH_SomMot_12,Somatomotor,RH_SomMot_20,Somatomotor
152.0,159.0,0.0,RH_SomMot_12,Somatomotor,RH_SomMot_19,Somatomotor
152.0,158.0,0.0,RH_SomMot_12,Somatomotor,RH_SomMot_18,Somatomotor
152.0,157.0,0.0,RH_SomMot_12,Somatomotor,RH_SomMot_17,Somatomotor
152.0,156.0,0.0,RH_SomMot_12,Somatomotor,RH_SomMot_16,Somatomotor
152.0,155.0,0.0,RH_SomMot_12,Somatomotor,RH_SomMot_15,Somatomotor
152.0,154.0,0.0,RH_SomMot_12,Somatomotor,RH_SomMot_14,Somatomotor
152.0,153.0,0.0,RH_SomMot_12,Somatomotor,RH_SomMot_13,Somatomotor
151.0,199.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_19,Salience
151.0,198.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_18,Salience
151.0,197.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_17,Salience
151.0,196.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_16,Salience
151.0,195.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_15,Salience
151.0,194.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_14,Salience
151.0,193.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_13,Salience
151.0,192.0,0.0,RH_SomMot_11,Somatomotor,RH_SalVentAttn_12,Salience
152.0,176.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_16,DorsalAttn
152.0,175.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_15,DorsalAttn
152.0,174.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_14,DorsalAttn
152.0,173.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_13,DorsalAttn
152.0,172.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_12,DorsalAttn
152.0,171.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_11,DorsalAttn
152.0,170.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_10,DorsalAttn
152.0,169.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_9,DorsalAttn
152.0,168.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_8,DorsalAttn
152.0,167.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_7,DorsalAttn
152.0,166.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_6,DorsalAttn
152.0,165.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_5,DorsalAttn
152.0,164.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_4,DorsalAttn
152.0,163.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_3,DorsalAttn
152.0,162.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_2,DorsalAttn
152.0,161.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_1,DorsalAttn
152.0,192.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_12,Salience
152.0,191.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_11,Salience
152.0,190.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_10,Salience
152.0,189.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_9,Salience
152.0,188.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_8,Salience
152.0,187.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_7,Salience
152.0,186.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_6,Salience
152.0,185.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_5,Salience
152.0,184.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_4,Salience
152.0,183.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_3,Salience
152.0,182.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_2,Salience
152.0,181.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_1,Salience
152.0,180.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_20,DorsalAttn
152.0,179.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_19,DorsalAttn
152.0,178.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_18,DorsalAttn
152.0,177.0,0.0,RH_SomMot_12,Somatomotor,RH_DorsAttn_17,DorsalAttn
153.0,162.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_2,DorsalAttn
153.0,161.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_1,DorsalAttn
153.0,160.0,0.0,RH_SomMot_13,Somatomotor,RH_SomMot_20,Somatomotor
153.0,159.0,0.0,RH_SomMot_13,Somatomotor,RH_SomMot_19,Somatomotor
153.0,158.0,0.0,RH_SomMot_13,Somatomotor,RH_SomMot_18,Somatomotor
153.0,157.0,0.0,RH_SomMot_13,Somatomotor,RH_SomMot_17,Somatomotor
153.0,156.0,0.0,RH_SomMot_13,Somatomotor,RH_SomMot_16,Somatomotor
153.0,155.0,0.0,RH_SomMot_13,Somatomotor,RH_SomMot_15,Somatomotor
153.0,154.0,0.0,RH_SomMot_13,Somatomotor,RH_SomMot_14,Somatomotor
152.0,199.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_19,Salience
152.0,198.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_18,Salience
152.0,197.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_17,Salience
152.0,196.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_16,Salience
152.0,195.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_15,Salience
152.0,194.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_14,Salience
152.0,193.0,0.0,RH_SomMot_12,Somatomotor,RH_SalVentAttn_13,Salience
153.0,178.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_18,DorsalAttn
153.0,177.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_17,DorsalAttn
153.0,176.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_16,DorsalAttn
153.0,175.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_15,DorsalAttn
153.0,174.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_14,DorsalAttn
153.0,173.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_13,DorsalAttn
153.0,172.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_12,DorsalAttn
153.0,171.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_11,DorsalAttn
153.0,170.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_10,DorsalAttn
153.0,169.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_9,DorsalAttn
153.0,168.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_8,DorsalAttn
153.0,167.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_7,DorsalAttn
153.0,166.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_6,DorsalAttn
153.0,165.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_5,DorsalAttn
153.0,164.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_4,DorsalAttn
153.0,163.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_3,DorsalAttn
153.0,194.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_14,Salience
153.0,193.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_13,Salience
153.0,192.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_12,Salience
153.0,191.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_11,Salience
153.0,190.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_10,Salience
153.0,189.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_9,Salience
153.0,188.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_8,Salience
153.0,187.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_7,Salience
153.0,186.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_6,Salience
153.0,185.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_5,Salience
153.0,184.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_4,Salience
153.0,183.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_3,Salience
153.0,182.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_2,Salience
153.0,181.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_1,Salience
153.0,180.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_20,DorsalAttn
153.0,179.0,0.0,RH_SomMot_13,Somatomotor,RH_DorsAttn_19,DorsalAttn
154.0,165.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_5,DorsalAttn
154.0,164.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_4,DorsalAttn
154.0,163.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_3,DorsalAttn
154.0,162.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_2,DorsalAttn
154.0,161.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_1,DorsalAttn
154.0,160.0,0.0,RH_SomMot_14,Somatomotor,RH_SomMot_20,Somatomotor
154.0,159.0,0.0,RH_SomMot_14,Somatomotor,RH_SomMot_19,Somatomotor
154.0,158.0,0.0,RH_SomMot_14,Somatomotor,RH_SomMot_18,Somatomotor
154.0,157.0,0.0,RH_SomMot_14,Somatomotor,RH_SomMot_17,Somatomotor
154.0,156.0,0.0,RH_SomMot_14,Somatomotor,RH_SomMot_16,Somatomotor
154.0,155.0,0.0,RH_SomMot_14,Somatomotor,RH_SomMot_15,Somatomotor
153.0,199.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_19,Salience
153.0,198.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_18,Salience
153.0,197.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_17,Salience
153.0,196.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_16,Salience
153.0,195.0,0.0,RH_SomMot_13,Somatomotor,RH_SalVentAttn_15,Salience
154.0,181.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_1,Salience
154.0,180.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_20,DorsalAttn
154.0,179.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_19,DorsalAttn
154.0,178.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_18,DorsalAttn
154.0,177.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_17,DorsalAttn
154.0,176.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_16,DorsalAttn
154.0,175.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_15,DorsalAttn
154.0,174.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_14,DorsalAttn
154.0,173.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_13,DorsalAttn
154.0,172.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_12,DorsalAttn
154.0,171.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_11,DorsalAttn
154.0,170.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_10,DorsalAttn
154.0,169.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_9,DorsalAttn
154.0,168.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_8,DorsalAttn
154.0,167.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_7,DorsalAttn
154.0,166.0,0.0,RH_SomMot_14,Somatomotor,RH_DorsAttn_6,DorsalAttn
154.0,197.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_17,Salience
154.0,196.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_16,Salience
154.0,195.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_15,Salience
154.0,194.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_14,Salience
154.0,193.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_13,Salience
154.0,192.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_12,Salience
154.0,191.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_11,Salience
154.0,190.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_10,Salience
154.0,189.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_9,Salience
154.0,188.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_8,Salience
154.0,187.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_7,Salience
154.0,186.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_6,Salience
154.0,185.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_5,Salience
154.0,184.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_4,Salience
154.0,183.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_3,Salience
154.0,182.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_2,Salience
155.0,169.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_9,DorsalAttn
155.0,168.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_8,DorsalAttn
155.0,167.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_7,DorsalAttn
155.0,166.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_6,DorsalAttn
155.0,165.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_5,DorsalAttn
155.0,164.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_4,DorsalAttn
155.0,163.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_3,DorsalAttn
155.0,162.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_2,DorsalAttn
155.0,161.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_1,DorsalAttn
155.0,160.0,0.0,RH_SomMot_15,Somatomotor,RH_SomMot_20,Somatomotor
155.0,159.0,0.0,RH_SomMot_15,Somatomotor,RH_SomMot_19,Somatomotor
155.0,158.0,0.0,RH_SomMot_15,Somatomotor,RH_SomMot_18,Somatomotor
155.0,157.0,0.0,RH_SomMot_15,Somatomotor,RH_SomMot_17,Somatomotor
155.0,156.0,0.0,RH_SomMot_15,Somatomotor,RH_SomMot_16,Somatomotor
154.0,199.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_19,Salience
154.0,198.0,0.0,RH_SomMot_14,Somatomotor,RH_SalVentAttn_18,Salience
155.0,185.0,0.0,RH_SomMot_15,Somatomotor,RH_SalVentAttn_5,Salience
155.0,184.0,0.0,RH_SomMot_15,Somatomotor,RH_SalVentAttn_4,Salience
155.0,183.0,0.0,RH_SomMot_15,Somatomotor,RH_SalVentAttn_3,Salience
155.0,182.0,0.0,RH_SomMot_15,Somatomotor,RH_SalVentAttn_2,Salience
155.0,181.0,0.0,RH_SomMot_15,Somatomotor,RH_SalVentAttn_1,Salience
155.0,180.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_20,DorsalAttn
155.0,179.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_19,DorsalAttn
155.0,178.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_18,DorsalAttn
155.0,177.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_17,DorsalAttn
155.0,176.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_16,DorsalAttn
155.0,175.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_15,DorsalAttn
155.0,174.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_14,DorsalAttn
155.0,173.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_13,DorsalAttn
155.0,172.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_12,DorsalAttn
155.0,171.0,0.0,RH_SomMot_15,Somatomotor,RH_DorsAttn_11,DorsalAttn
